"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"2222",602330,-78.8330555418552,35.7822341604975,34.9849381298318,"White","F","50-75k",5,2,2,3,0
"2223",603100,-78.8462158580988,35.8488771821475,66.7773553986752,"Black","M","50-75k",5,3,1,1,0
"2224",603446,-78.782968344784,35.8159154063676,31.7101880014066,"White","F","25-50k",2,1,2,1,0
"2225",603638,-78.8150659855183,35.8398472921469,36.1169915656021,"White","F","75-100k",2,1,2,2,0
"2226",603762,-78.7466242207193,35.7619920659028,46.0416614236686,"White","M","75-100k",2,1,2,3,0
"2227",604224,-78.7912961985931,35.7991460789728,38.0436370801278,"Hispanic","M","75-100k",2,2,1,1,0
"2228",605235,-78.8342749956358,35.7672403476736,35.1174863507547,"Black","F","100-150k",5,3,1,2,0
"2229",605636,-78.6984135266875,35.8777292002309,39.7597829052587,"White","M","75-100k",2,2,1,2,0
"2230",606290,-78.7732632303649,35.7904068831851,27.9601505561083,"White","F","<25k",2,2,1,3,0
"2231",606485,-78.7822632606934,35.8393927182139,31.1951512323221,"White","F","25-50k",2,2,2,1,0
"2232",607031,-78.8230232262254,35.7898040614012,42.8983646697323,"White","F","75-100k",2,2,2,2,0
"2233",607049,-78.8575394600382,35.7759037431238,50.6275587806947,"Aisian/Other","F","25-50k",5,3,1,3,0
"2234",607106,-78.7947106189496,35.7421494310044,51.7747744154031,"White","F",">150k",2,2,2,3,0
"2235",608195,-78.7686819687775,35.8045595215786,45.2470720121454,"White","M","75-100k",2,3,1,1,0
"2236",608681,-78.7463653699083,35.7609798266714,35.8616383923491,"White","F","50-75k",2,3,1,2,0
"2237",608811,-78.7307566339686,35.8027235931335,41.9357987812449,"White","F","100-150k",2,3,1,3,0
"2238",609101,-78.7816655654716,35.8025275397558,49.4221592047219,"White","M","50-75k",2,3,2,1,0
"2239",609778,-78.7435728273616,35.8899164832703,41.5538705131293,"White","M","75-100k",1,1,1,2,0
"2240",610176,-78.7322708620406,35.6962316218189,36.7767315974495,"White","M","100-150k",2,3,2,2,0
"2241",610228,-78.7587679628427,35.773360506929,45.2304961887006,"White","F","25-50k",2,3,2,3,0
"2242",611111,-78.6914978239053,35.7872678020681,47.0077629240423,"White","M","<25k",5,3,2,1,0
"2243",612375,-78.7764027753137,35.7471099849764,59.7368268882116,"White","F","<25k",2,4,1,1,0
"2244",612632,-78.7346470322644,35.7544635910249,45.2455851819192,"White","M","50-75k",2,4,1,2,0
"2245",612824,-78.7562987446967,35.7930740215436,35.267485791867,"White","F","25-50k",2,4,1,3,0
"2246",612988,-78.7702229363536,35.8118442568856,43.7563009375941,"White","M","75-100k",2,4,2,1,0
"2247",613193,-78.6746463088251,35.7779134293608,41.9040845714727,"White","F","75-100k",5,3,2,2,0
"2248",613213,-78.7547586306806,35.8235646597291,45.9574372677817,"Black","M","75-100k",2,4,2,2,0
"2249",613422,-78.8092664356682,35.7782417654109,41.4756213580163,"White","F","25-50k",2,4,2,3,0
"2250",614167,-78.7720786450406,35.8295438678791,54.8991326242962,"White","M","50-75k",3,1,1,1,0
"2251",614619,-78.8274107680812,35.7860083308725,55.1612094289999,"Hispanic","F","75-100k",3,1,1,2,0
"2252",614980,-78.723599571042,35.7924651840801,43.1519437661125,"White","F","75-100k",5,3,2,3,0
"2253",615106,-78.9094806528066,35.9170086987571,47.0530369217926,"White","M","75-100k",5,4,1,1,0
"2254",615478,-78.7437920613953,35.8798952854613,51.480311667986,"Hispanic","F","100-150k",1,1,1,3,0
"2255",615516,-78.8570238378483,35.8561695866772,28.7822140769333,"Black","M",">150k",5,4,1,2,0
"2256",615547,-78.7640685771001,35.7299650450326,43.2638127190407,"Black","F","<25k",3,1,1,3,0
"2257",615603,-78.7253555766236,35.7750878774827,63.4507061664749,"White","M","50-75k",5,4,1,3,0
"2258",616347,-78.7263964114808,35.828890773986,56.0916372486161,"White","M","75-100k",3,1,2,1,0
"2259",616525,-78.8581347314929,35.7854364201696,31.6543722189671,"Black","M","50-75k",5,4,2,1,0
"2260",616781,-78.7752370444348,35.7434850795239,57.0240456943438,"White","F","75-100k",3,1,2,2,0
"2261",616802,-78.7981708897271,35.8192487461537,41.1868761292042,"White","M",">150k",3,1,2,3,1
"2262",616813,-78.7536633094412,35.7587110073453,37.3958179730387,"White","F","50-75k",3,2,1,1,0
"2263",617047,-78.6709842047969,35.7623389604394,40.7239712138641,"Black","F","75-100k",5,4,2,2,0
"2264",617739,-78.7843936361066,35.8341097158652,40.5150385055544,"Black","M","50-75k",3,2,1,2,0
"2265",618181,-78.7476441508557,35.7586018402141,35.6051779213632,"White","F","75-100k",3,2,1,3,0
"2266",618535,-78.80252432507,35.7605491848478,67.221377658353,"Aisian/Other","F","75-100k",3,2,2,1,0
"2267",619667,-78.8202250912767,35.8135596527694,38.5138654829014,"Hispanic","F","25-50k",3,2,2,2,0
"2268",620078,-78.8421384868003,35.8033880507638,51.3241367474605,"White","M","50-75k",3,2,2,3,0
"2269",620299,-78.8854981313251,35.753281722681,39.3248225736101,"White","F","75-100k",5,4,2,3,0
"2270",620376,-78.753680580177,35.6706175067118,40.160609367086,"White","M","50-75k",1,1,2,1,0
"2271",620824,-78.8815188794145,35.8967237407912,52.4942579033359,"White","M","50-75k",1,1,1,1,0
"2272",621138,-78.761191851775,35.6987693512114,28.5735347251305,"Aisian/Other","F","100-150k",3,3,1,1,0
"2273",621295,-78.8028492577834,35.8686711848316,49.3525902117458,"White","F","75-100k",3,3,1,2,0
"2274",621384,-78.8434125520003,35.8447141263474,60.3955655251435,"White","M","100-150k",3,3,1,3,0
"2275",621439,-78.7102476005062,35.7703494062436,46.4130106093697,"White","M","50-75k",1,1,1,2,0
"2276",621771,-78.7460938816363,35.7766112563258,40.0814452584891,"Black","M","<25k",3,3,2,1,0
"2277",622616,-78.7501490739704,35.7119618341646,42.1129976516506,"White","F","75-100k",3,3,2,2,0
"2278",622731,-78.7949979466382,35.8412485153108,60.1168229865527,"Hispanic","F","25-50k",3,3,2,3,0
"2279",622972,-78.7345677655645,35.7993779049186,40.2780630071356,"White","F","75-100k",3,4,1,1,0
"2280",623663,-78.7607858383349,35.8170331963914,43.3580357186678,"Hispanic","F","100-150k",3,4,1,2,0
"2281",623786,-78.8262307002234,35.7527192261212,56.3515131228082,"White","M","<25k",1,1,1,3,0
"2282",624007,-78.8692925106972,35.7082841501008,34.2167203250962,"White","M","75-100k",1,1,2,1,0
"2283",624126,-78.8303423342933,35.7794389809532,40.9465205706613,"White","M","75-100k",1,1,2,2,0
"2284",624158,-78.8611300015748,35.853146747746,36.5200548838151,"White","M","<25k",1,1,2,3,1
"2285",625234,-78.7693763862733,35.8390078699072,49.1734122912728,"White","M","75-100k",3,4,1,3,0
"2286",625385,-78.7857421488181,35.8714760502347,32.3206881622111,"White","F","75-100k",3,4,2,1,0
"2287",626415,-78.8030781980413,35.8513825056249,41.6708868999313,"White","F","50-75k",3,4,2,2,0
"2288",626696,-78.7780931942957,35.7283583157653,31.1940649861076,"White","F","50-75k",3,4,2,3,0
"2289",626875,-78.7766879239044,35.7991886970284,41.2940507225144,"White","F","100-150k",4,1,1,1,0
"2290",626924,-78.7960460003192,35.8701829064438,38.3092676520031,"Black","F","75-100k",4,1,1,2,0
"2291",626937,-78.8289964726443,35.8404100773643,55.4866608764596,"White","M","50-75k",4,1,1,3,0
"2292",627196,-78.7995344554249,35.7873953943897,42.6451723463941,"White","M","100-150k",4,1,2,1,0
"2293",627332,-78.7673392167415,35.7163782417741,42.2665233399549,"White","M","25-50k",4,1,2,2,0
"2294",627776,-78.7267153702145,35.7771382332148,56.6988214601382,"Black","M","50-75k",1,2,1,1,0
"2295",628176,-78.787831674338,35.7696933710236,32.8911393532843,"White","M","<25k",4,1,2,3,0
"2296",628188,-78.7936318874106,35.7246962981019,29.8183352586929,"Aisian/Other","M","50-75k",4,2,1,1,0
"2297",629106,-78.7173432519472,35.7788949402148,42.0579136160219,"Black","M","25-50k",1,2,1,2,0
"2298",629164,-78.808773540977,35.7820423862328,37.7998094920928,"White","M","75-100k",4,2,1,2,0
"2299",629535,-78.7929314367421,35.7890005164679,27.7130240935459,"White","F","75-100k",4,2,1,3,0
"2300",630203,-78.8286561872969,35.8663419244467,44.0692817253499,"White","M","100-150k",1,2,1,3,0
"2301",630373,-78.6606925964017,35.725589479031,37.6027110351,"Black","F","25-50k",1,2,2,1,0
"2302",630510,-78.701862495767,35.7367189238124,33.4932777204299,"Hispanic","M","75-100k",1,2,2,2,0
"2303",631231,-78.79084805672,35.7778822989364,40.35506061851,"White","M","25-50k",4,2,2,1,0
"2304",632467,-78.7851777716379,35.7576706196147,37.4371374416926,"Aisian/Other","M","50-75k",4,2,2,2,0
"2305",632506,-78.7063582891231,35.7477423088744,47.7423361489429,"Black","F","50-75k",1,2,2,3,0
"2306",632707,-78.8440277558102,35.7685337112523,41.5464552228732,"White","F","75-100k",1,3,1,1,0
"2307",633492,-78.753820928746,35.7195273596754,45.3507656729601,"White","F","100-150k",4,2,2,3,0
"2308",633567,-78.7786619149837,35.8210681124786,36.7155457376554,"Black","F","75-100k",4,3,1,1,0
"2309",633984,-78.8076298746011,35.7486664388557,47.3492892156341,"Black","F",">150k",4,3,1,2,0
"2310",634332,-78.7287516248493,35.7872097785867,33.8917508501481,"White","F","50-75k",1,3,1,2,0
"2311",634337,-78.7657186029329,35.7561128743772,49.3253402167712,"Hispanic","F","100-150k",4,3,1,3,0
"2312",634470,-78.7770686402908,35.8063824555229,42.6540976093494,"White","F","100-150k",4,3,2,1,0
"2313",634693,-78.7626926551788,35.7924635315722,42.4289268168183,"Black","F","75-100k",4,3,2,2,0
"2314",634700,-78.8164683397717,35.7951338829283,51.1502359372116,"Black","M","75-100k",4,3,2,3,0
"2315",635014,-78.7250745963989,35.7510159313867,34.3709900728473,"White","F","75-100k",1,3,1,3,0
"2316",635235,-78.7306294280085,35.7703044180253,52.4121471670467,"Aisian/Other","M","25-50k",1,3,2,1,0
"2317",635300,-78.8190121915546,35.7921244646685,51.7135802509282,"White","F","50-75k",4,4,1,1,0
"2318",635304,-78.803612903515,35.8092213577973,41.3058735227403,"Hispanic","M","<25k",4,4,1,2,0
"2319",635364,-78.8168570450044,35.8307506958793,32.4808370659311,"White","F","75-100k",4,4,1,3,0
"2320",636302,-78.7962465525914,35.804005803878,55.318734004505,"White","M","50-75k",4,4,2,1,0
"2321",636752,-78.7908111622662,35.7801865126708,47.9638438049959,"Hispanic","F","<25k",4,4,2,2,0
"2322",637068,-78.823991669462,35.8540457561742,61.5274905286769,"White","F","50-75k",4,4,2,3,0
"2323",637278,-78.7903769940007,35.7417023106406,45.6079786288152,"White","F","25-50k",5,1,1,1,0
"2324",637467,-78.8837182318302,35.7757491890007,38.4349606906415,"Hispanic","M","50-75k",1,3,2,2,0
"2325",638248,-78.791798849757,35.7998864380087,47.8125532958168,"White","M","75-100k",5,1,1,2,0
"2326",638805,-78.8360576769806,35.8057076595723,44.154828142284,"White","M","25-50k",5,1,1,3,0
"2327",639024,-78.7497629401458,35.7808101147234,38.9812665415992,"White","F","75-100k",5,1,2,1,0
"2328",639427,-78.6955486289784,35.7775393959569,35.3934473880874,"White","M","25-50k",1,3,2,3,0
"2329",639700,-78.8242944935293,35.8197477711905,37.705240733301,"Aisian/Other","M","50-75k",5,1,2,2,0
"2330",640230,-78.7275010344345,35.7647231622241,47.7058423072459,"Hispanic","F","75-100k",1,4,1,1,0
"2331",640459,-78.7877422681209,35.7521353777638,55.7742466805665,"Black","F","75-100k",5,1,2,3,0
"2332",640808,-78.6883494511345,35.7900418651999,41.9939897188102,"White","F","<25k",1,4,1,2,0
"2333",641404,-78.8359894918813,35.7797499320579,38.812257418192,"White","M","100-150k",1,4,1,3,0
"2334",641536,-78.7740310298307,35.7645641378256,41.7104331292366,"Black","M",">150k",5,2,1,1,0
"2335",641543,-78.7597869793929,35.774385182407,34.0897493113515,"White","M","<25k",5,2,1,2,0
"2336",641570,-78.7614210018726,35.7809499204288,41.3788178109708,"Aisian/Other","F","75-100k",5,2,1,3,0
"2337",641634,-78.7820328360106,35.847200255128,31.0972435073023,"White","F","25-50k",5,2,2,1,0
"2338",641798,-78.7260313400808,35.774603906485,29.4410079635111,"White","F","25-50k",1,4,2,1,0
"2339",641916,-78.7397700806253,35.8238347617912,34.175164929741,"White","F","50-75k",5,2,2,2,0
"2340",642104,-78.7138206708455,35.7901543729474,44.6584198316711,"Black","M","25-50k",1,4,2,2,0
"2341",643812,-78.7761841223289,35.7935006543915,31.910972089872,"Black","F","25-50k",5,2,2,3,0
"2342",644162,-78.8211564227616,35.7962742158135,70.5016018123736,"White","M","<25k",5,3,1,1,0
"2343",644308,-78.7356934335012,35.7960293603232,61.3369684080762,"White","F","75-100k",5,3,1,2,0
"2344",644568,-78.7385442051665,35.7330138357811,47.7312496855929,"Aisian/Other","M","25-50k",5,3,1,3,1
"2345",645057,-78.7487873598434,35.7704223067267,40.5589268399066,"White","F","25-50k",5,3,2,1,0
"2346",645380,-78.785542570006,35.7689676042637,46.9339310373344,"White","M","75-100k",5,3,2,2,0
"2347",646541,-78.7287615396103,35.8823800635576,47.138647807415,"White","M","25-50k",1,1,2,2,0
"2348",647092,-78.8525984946138,35.7567597703526,45.3727389284195,"White","M","<25k",1,4,2,3,0
"2349",647237,-78.8176901432299,35.7999915860568,33.550522431072,"Hispanic","M","75-100k",5,3,2,3,0
"2350",647542,-78.7707830977226,35.7339162107857,51.6705340768194,"White","M","50-75k",5,4,1,1,0
"2351",648073,-78.7564596717077,35.7643496156741,38.5426493288695,"White","F","75-100k",5,4,1,2,0
"2352",648187,-78.8651972828812,35.746342489632,44.3504854473624,"White","M","50-75k",2,1,1,1,0
"2353",648412,-78.7816773054704,35.8034842554925,42.6813554071978,"Hispanic","F","100-150k",5,4,1,3,0
"2354",648640,-78.8006635848898,35.8288868246525,44.7430537519681,"White","F","75-100k",5,4,2,1,0
"2355",649045,-78.838689143084,35.8362276594742,38.54127337319,"White","M",">150k",5,4,2,2,0
"2356",649470,-78.7934741722473,35.803466079149,31.0526343171054,"White","M","25-50k",5,4,2,3,0
"2357",649655,-78.7407532861772,35.6872165102463,39.7915627240473,"White","F","25-50k",1,1,1,1,1
"2358",650271,-78.9742040940208,35.9429178322777,42.2671283140236,"White","M","25-50k",1,1,1,2,0
"2359",650332,-79.0171925922669,35.9064695417859,49.5260366954157,"White","F",">150k",2,1,1,2,0
"2360",651092,-79.099217506218,35.9066400530222,39.0381564067936,"Black","F","75-100k",2,1,1,3,0
"2361",651599,-79.0131465632767,35.8911079430861,32.9482630239718,"Black","F","25-50k",2,1,2,1,0
"2362",651608,-79.1792097518093,35.8765415447753,45.5523787410515,"White","M","25-50k",1,1,2,3,0
"2363",651983,-79.100796218821,35.9316948306541,37.0122460846331,"White","M","75-100k",2,1,2,2,0
"2364",652742,-79.0649514318548,35.9233548886478,45.6067445174409,"White","M","25-50k",2,1,2,3,1
"2365",652850,-79.0852197164998,35.9029453242886,50.4524384001074,"White","M","75-100k",2,2,1,1,0
"2366",652933,-79.083716714282,35.9180323782594,39.4540227186144,"Aisian/Other","M","75-100k",2,2,1,2,0
"2367",653449,-79.0704674797435,35.9400966651739,44.4764043116775,"White","F","75-100k",2,2,1,3,0
"2368",653576,-79.0819660827032,35.9137423531341,36.7879381604617,"White","F","25-50k",2,2,2,1,0
"2369",653682,-79.0559817315876,35.8587131714275,34.472956819915,"Black","F","50-75k",2,2,2,2,1
"2370",653704,-79.0140187502034,35.9091421331542,44.127983358041,"White","F","75-100k",2,2,2,3,0
"2371",654225,-79.0796873219986,35.8847926765341,36.9210808178429,"White","F","25-50k",2,3,1,1,0
"2372",654487,-79.0116462659059,35.9717751839361,33.0294816941381,"White","M","75-100k",1,1,1,3,0
"2373",654795,-79.0418244768549,35.8851146325902,44.8056305288467,"Black","F","100-150k",2,3,1,2,0
"2374",654836,-79.081730836294,35.8825575958259,46.2693419359023,"Black","M","50-75k",2,3,1,3,0
"2375",654867,-79.0756648681989,35.9175114322178,34.2439972695097,"White","M","75-100k",2,3,2,1,0
"2376",655121,-79.1028902337869,35.8888492117255,40.0032181819159,"White","F","50-75k",2,3,2,2,0
"2377",655415,-78.9805049262971,35.927320868476,44.7864062267276,"White","F","50-75k",1,1,2,1,0
"2378",655734,-79.0560004070175,35.862259017987,43.9098785783984,"White","F","75-100k",2,3,2,3,0
"2379",655817,-79.0746759618162,35.9135031519987,37.2295887903112,"White","M","75-100k",2,4,1,1,0
"2380",656307,-79.096800123795,35.9231144836273,43.3334106614147,"Black","F","50-75k",2,4,1,2,0
"2381",656722,-79.0439971605791,35.9817618230192,59.0498391981606,"Black","F","75-100k",1,1,2,2,0
"2382",657056,-79.0648850927185,35.8856203879317,36.0140970115482,"Hispanic","M","25-50k",2,4,1,3,0
"2383",657093,-79.0566366186693,35.8698069909658,37.2062370164854,"White","M","100-150k",2,4,2,1,0
"2384",658228,-79.0462919447163,35.9051437366624,49.5406160483198,"White","M","50-75k",2,4,2,2,0
"2385",658264,-79.0195920151315,35.9250742072897,46.3103819256136,"Hispanic","F","100-150k",2,4,2,3,0
"2386",658961,-79.070566816388,35.9638048181327,33.1409679255925,"Hispanic","M","<25k",1,1,2,3,1
"2387",659317,-79.0667691695157,35.9000864029708,41.5200449369871,"White","F","75-100k",3,1,1,1,0
"2388",660558,-79.0359368258095,35.9391233399821,56.0575886169847,"White","M","100-150k",3,1,1,2,0
"2389",661375,-79.0590242436536,35.935558755153,35.1597083190206,"White","F","100-150k",3,1,1,3,0
"2390",661478,-79.0513154047523,35.9216339888853,44.4901011939667,"White","F","75-100k",3,1,2,1,0
"2391",661721,-79.0826230366357,35.9300090810439,41.8372020064635,"Hispanic","F","100-150k",3,1,2,2,0
"2392",661924,-79.0184706050284,35.9290038989116,45.9883507945281,"White","F","25-50k",3,1,2,3,0
"2393",662674,-79.0548874727309,35.9279074260156,36.78987142378,"White","F","25-50k",3,2,1,1,0
"2394",662731,-79.092603820845,35.9462937232581,32.6294231094588,"White","F","25-50k",3,2,1,2,0
"2395",662808,-79.0849322413867,35.9254458321534,51.1022729255397,"White","F","<25k",3,2,1,3,0
"2396",662919,-79.0849336333428,35.9163408952831,46.6416898036707,"White","M","25-50k",3,2,2,1,0
"2397",663450,-79.0733366158639,35.8693839075384,51.7330280287062,"White","F","50-75k",3,2,2,2,0
"2398",663508,-79.0767188755222,35.9252044405882,52.5250907364043,"White","F","<25k",3,2,2,3,0
"2399",663570,-79.0841481606032,35.8826016535101,38.8285772869476,"White","M","25-50k",3,3,1,1,0
"2400",663627,-79.0472820452304,35.8882960932634,39.1667600633491,"Aisian/Other","M","75-100k",3,3,1,2,0
"2401",663769,-79.1014799553285,35.9581918737797,41.2921297467921,"White","F","25-50k",1,2,1,1,0
"2402",663793,-79.0993979126214,35.9053961897539,54.7538117527758,"Black","F","100-150k",3,3,1,3,0
"2403",664392,-79.095325225665,35.9414537828381,37.4883389334248,"Hispanic","F","50-75k",3,3,2,1,0
"2404",664737,-79.0024079754908,35.8865507591152,29.6633765774184,"White","M","75-100k",3,3,2,2,0
"2405",664779,-78.9209654691475,35.9107084444182,40.7384969710847,"White","F","50-75k",3,3,2,3,0
"2406",665278,-79.0861945279949,35.9191730798716,39.610004686424,"White","F","50-75k",3,4,1,1,0
"2407",665795,-79.0186454581249,35.8859855519832,54.4738463738082,"White","F","25-50k",3,4,1,2,0
"2408",665817,-79.068228425594,35.9689816456588,43.1245462795108,"White","M","75-100k",1,2,1,2,0
"2409",665898,-79.0538896311801,35.9390494270938,45.8988370079515,"Aisian/Other","M","75-100k",3,4,1,3,0
"2410",666007,-79.0456115788975,35.8758857793214,35.1598779194745,"White","F","25-50k",3,4,2,1,0
"2411",666041,-79.1121489879676,35.9262515759465,35.293462238485,"White","F","75-100k",1,2,1,3,1
"2412",666794,-79.0040811114511,35.91502628559,50.3909257914464,"White","F","75-100k",3,4,2,2,0
"2413",666929,-79.0240062831311,35.8831842220401,37.8606113708844,"White","M","100-150k",3,4,2,3,0
"2414",666942,-79.1042672986989,35.9065140926963,41.8792420820594,"Black","M","50-75k",4,1,1,1,0
"2415",666966,-79.0232669940367,35.9363890520358,36.920769807408,"White","M","<25k",4,1,1,2,0
"2416",667155,-79.1008735161686,35.9020295861471,36.6076640945105,"White","M","25-50k",4,1,1,3,0
